,ORG_NOME,PAPP_COD,PAPP_NOME,PAPP_PN,APAA_CODI,APAA_DATA,APAA_STATUS
37642,C&D ZODIAC,3951,Double Front Row Seat Assembly,41202047-102,,,
37643,C&D ZODIAC,3952,Double Exit Seat Assembly,41032046-101,,,
37644,C&D ZODIAC,3953,Sinlge Exit Seat Assembly,41042046-101,,,
37645,C&D ZODIAC,3954,Double Front Row Seat Assembly,41072046-101,,,
37646,C&D ZODIAC,3955,Single Front Row Seat Assembly,41082046-101,,,
37647,C&D ZODIAC,3959,"Double, Standard Seat Assembly",41032045-101,,,
37648,C&D ZODIAC,3960,"Double, Sliding Food Tray Seat Assembly",41032045-103,,,
37649,C&D ZODIAC,3961,"Double, Exit Row Seat Assembly",41032045-105,,,
37650,C&D ZODIAC,3962,"Double, Last Row Seat Assembly",41032045-107,,,
37651,C&D ZODIAC,3963,"Single, Standard Seat Assembly",41042045-101,,,
37652,C&D ZODIAC,3964,"Single, Sliding Food Tray Seat Assembly",41042045-103,,,
37653,C&D ZODIAC,3965,"Single, Exit Row Seat Assembly",41042045-105,,,
37654,C&D ZODIAC,3966,"Single, Last Row Seat Assembly",41042045-107,,,
37655,C&D ZODIAC,3967,"Double, Front Row Seat Assembly",41072045-101,,,
37656,C&D ZODIAC,3968,"Single, Front Row Seat Assembly",41082045-101,,,
37657,C&D ZODIAC,3969,Standard  Bottom Cushion Assembly,41031449-517,,,
37658,C&D ZODIAC,3970,Exit Bottom Cushion Assembly,41031464-509,,,
37659,C&D ZODIAC,3971,Standard Bottom Cushion Assembly,41121012-509,,,
37660,C&D ZODIAC,3972,Double Standard Seat Assembly,41192048-101,,,
37661,C&D ZODIAC,3973,Double Standard Seat Assembly,41192048-102,,,
37662,C&D ZODIAC,3974,Double Last Row Seat Assembly,41192048-103,,,
37663,C&D ZODIAC,3975,Double Last Row Seat Assembly,41192048-104,,,
37664,C&D ZODIAC,3976,Double Front Row Seat Assembly,41202048-101,,,
37665,C&D ZODIAC,3977,Double Front Row Seat Assembly,41202048-102,,,
37666,C&D ZODIAC,3978,Double Standard Seat Assembly,41122006-101,,,
37667,C&D ZODIAC,3979,Double Standard Seat Assembly,41122006-102,,,
37668,C&D ZODIAC,3980,Double Last Row Seat Assembly,41122006-103,,,
37669,C&D ZODIAC,3981,Double Last Row Seat Assembly,41122006-104,,,
37670,C&D ZODIAC,3982,Double Front Row Seat Assembly,41242006-101,,,
37671,C&D ZODIAC,3983,Double Front Row Seat Assembly,41242006-102,,,
37672,C&D ZODIAC,3985,"Double, Standard Seat Assembly",41032048-101,,,
37673,C&D ZODIAC,3986,"Double, FWD Exit Row Seat Assembly",41032048-103,,,
37674,C&D ZODIAC,3987,"Double, Exit Row Seat Assembly",41032048-105,,,
37675,C&D ZODIAC,3988,"Single, Standard Seat Assembly",41042048-101,,,
37676,C&D ZODIAC,3989,"Single, FWD Exit Row Seat Assembly",41042048-103,,,
37677,C&D ZODIAC,3990,"Single, Exit Row Seat Assembly",41042048-105,,,
37678,C&D ZODIAC,3991,"Double, Front Row Seat Assembly",41072048-101,,,
37679,C&D ZODIAC,3992,"Single, Front Row Seat Assembly",41082048-101,,,
37680,C&D ZODIAC,4000,"Double Attendant Seat, AFT Facing",41461001-113,,,
37681,C&D ZODIAC,4005,AFT Attendant Seat (FWD Facing),41142001-167,,,
37682,C&D ZODIAC,4006,AFT Attendant Seat (FWD Facing),41142001-169,,,
37683,C&D ZODIAC,4007,FWD Attendant Seat (AFT Facing),41131001-225,,,
37684,C&D ZODIAC,4008,FWD Attendant Seat (AFT Facing),41131001-229,,,
37685,C&D ZODIAC,4009,AFT Attendant Seat (AFT Facing),41131001-227,,,
37686,C&D ZODIAC,4010,AFT Attendant Seat (AFT Facing),41131001-231,,,
37687,C&D ZODIAC,4011,Double Attendant Seat. AFT Facing,41461001-115,,,
37688,C&D ZODIAC,4012,Doule Standard Seat Assembly,41192016-111,,,
37689,C&D ZODIAC,4013,Doule Standard Seat Assembly,41192016-112,,,
37690,C&D ZODIAC,4014,Double Front Row Seat Assembly,41202016-111,,,
37691,C&D ZODIAC,4015,Double Front Row Seat Assembly,41202016-112,,,
37692,C&D ZODIAC,4016,Standard Bottom Cushion Assembly,41191142-585,,,
37693,C&D ZODIAC,4017,Standard Bottom Cushion Assembly,41191142-587,,,
37694,C&D ZODIAC,4018,Double Standard Seat Assembly,41192049-101,,,
37695,C&D ZODIAC,4019,Double Standard Seat Assembly,41192049-102,,,
37696,C&D ZODIAC,4020,Double Standard Seat Assembly,41192049-111,,,
37697,C&D ZODIAC,4021,Double Standard Seat Assembly,41192049-112,,,
37698,C&D ZODIAC,4022,Double Last Row Seat Assembly,41192049-103,,,
37699,C&D ZODIAC,4023,Double Last Row Seat Assembly,41192049-104,,,
37700,C&D ZODIAC,4024,Double Front Row Seat Assembly,41202049-101,,,
37701,C&D ZODIAC,4025,Double Front Row Seat Assembly,41202049-102,,,
37702,C&D ZODIAC,4026,AFT Attendant Seat (FWD Facing),41142001-171,,,
37703,C&D ZODIAC,4027,AFT Attendant Seat (FWD Facing),41142001-173,,,
37704,C&D ZODIAC,4028,Standard Bottom Cushion Assembly,41031361-523,,,
37705,C&D ZODIAC,4029,Standard Bottom Cushion Assembly,41401025-535,,,
37706,C&D ZODIAC,4030,Standard Bottom Cushion Assembly,41191142-593,,,
37707,C&D ZODIAC,4031,Double Standard Seat Assembly,41192051-101,,,
37708,C&D ZODIAC,4032,Double Standard Seat Assembly,41192051-102,,,
37709,C&D ZODIAC,4033,Double FWD Exit Seat Assembly,41192051-103,,,
37710,C&D ZODIAC,4034,Double FWD Exit Seat Assembly,41192051-104,,,
37711,C&D ZODIAC,4035,Double AFT Exit Seat Assembly,41192051-105,,,
37712,C&D ZODIAC,4036,Double AFT Exit Seat Assembly,41192051-106,,,
37713,C&D ZODIAC,4037,Double Last Row Seat Assembly,41192051-107,,,
37714,C&D ZODIAC,4038,Double Last Row Seat Assembly,41192051-108,,,
37715,C&D ZODIAC,4039,Double Standard Seat Assembly,41192051-111,,,
37716,C&D ZODIAC,4040,Double Standard Seat Assembly,41192051-112,,,
37717,C&D ZODIAC,4041,Double Front Row Seat Assembly,41202051-101,,,
37718,C&D ZODIAC,4042,Double Front Row Seat Assembly,41202051-102,,,
37719,C&D ZODIAC,4047,Double Standard Seat Assembly,41192053-101,,,
37720,C&D ZODIAC,4048,Double Standard Seat Assembly,41192053-102,,,
37721,C&D ZODIAC,4049,Double FWD Exit Seat Assembly,41192053-103,,,
37722,C&D ZODIAC,4050,Double FWD Exit Seat Assembly,41192053-104,,,
37723,C&D ZODIAC,4051,Double AFT Exit Seat Assembly,41192053-105,,,
37724,C&D ZODIAC,4052,Double AFT Exit Seat Assembly,41192053-106,,,
37725,C&D ZODIAC,4053,Double Last Row Seat Assembly,41192053-107,,,
37726,C&D ZODIAC,4054,Double Last Row Seat Assembly,41192053-108,,,
37727,C&D ZODIAC,4055,Double Standard Seat Assembly,41192053-111,,,
37728,C&D ZODIAC,4056,Double Standard Seat Assembly,41192053-112,,,
37729,C&D ZODIAC,4057,Double Front Row Seat Assembly,41202053-101,,,
37730,C&D ZODIAC,4058,Double Front Row Seat Assembly,41202053-102,,,
37731,C&D ZODIAC,4059,Double Standard Seat Assembly,41192052-101,,,
37732,C&D ZODIAC,4060,Double Standard Seat Assembly,41192052-102,,,
37733,C&D ZODIAC,4061,Double Last Row Seat Assembly,41192052-103,,,
37734,C&D ZODIAC,4062,Double Last Row Seat Assembly,41192052-104,,,
37735,C&D ZODIAC,4063,Double Front Row Seat Assembly,41202052-101,,,
37736,C&D ZODIAC,4064,Double Front Row Seat Assembly,41202052-102,,,
37737,C&D ZODIAC,4065,LH F/C Single Seat Assembly,41402018-101,,,
37738,C&D ZODIAC,4066,RH F/C Double Seat Assembly,41412018-101,,,
37739,C&D ZODIAC,4067,FWD Attendant Seat (AFT Facing),41131001-235,,,
37740,C&D ZODIAC,4068,AFT Attendant Seat (AFT Facing),41131001-233,,,
37741,C&D ZODIAC,4069,AFT Attendant Seat (AFT Facing),41131001-237,,,
37742,C&D ZODIAC,4070,Double Standard Seat Assembly,41192050-101,,,
37743,C&D ZODIAC,4071,Double Standard Seat Assembly,41192050-102,,,
37744,C&D ZODIAC,4072,Double Last Row Seat Assembly,41192050-103,,,
37745,C&D ZODIAC,4073,Double Last Row Seat Assembly,41192050-104,,,
37746,C&D ZODIAC,4074,Double Standard Seat Assembly,41192050-111,,,
37747,C&D ZODIAC,4075,Double Standard Seat Assembly,41192050-112,,,
37748,C&D ZODIAC,4076,Double Standard,41122008-101,,,
37749,C&D ZODIAC,4077,Double Standard,41122008-102,,,
37750,C&D ZODIAC,4078,Double Last Row,41122008-103,,,
37751,C&D ZODIAC,4079,Double Last Row,41122008-104,,,
37752,C&D ZODIAC,4080,Double Exit Row ,41122008-105,,,
37753,C&D ZODIAC,4081,Double Exit Row ,41122008-106,,,
37754,C&D ZODIAC,4082,Double FWD Exit Row ,41122008-107,,,
37755,C&D ZODIAC,4083,Double FWD Exit Row ,41122008-108,,,
37756,C&D ZODIAC,4084,Double Front Row,41242008-101,,,
37757,C&D ZODIAC,4085,Double Front Row,41242008-102,,,
37758,C&D ZODIAC,4086,Double Front Row Seat Assembly,41202050-101,,,
37759,C&D ZODIAC,4087,Double Front Row Seat Assembly,41202050-102,,,
37760,C&D ZODIAC,4088,Standard Bottom Cushion Assembly,41121012-511,,,
37761,C&D ZODIAC,4089,Standard Bottom Cushion Assembly,41191142-589,,,
37762,C&D ZODIAC,4107,Standard Bottom Cushion Assembly,41191142-595,,,
37763,C&D ZODIAC,4113,"Double, Standard Seat Assembly",41032027-111,,,
37764,C&D ZODIAC,4114,"Double, Standard Seat Assembly",41032027-113,,,
37765,C&D ZODIAC,4115,"Double, Standard Seat Assembly Sliding Tray",41032027-115,,,
37766,C&D ZODIAC,4116,"Double, Exit Row Seat Assembly",41032027-117,,,
37767,C&D ZODIAC,4117,"Double, Last Row Seat Assembly",41032027-119,,,
37768,C&D ZODIAC,4118,"Single, Standard Seat Assembly",41042027-111,,,
37769,C&D ZODIAC,4119,"Single, Standard Seat Assembly",41042027-113,,,
37770,C&D ZODIAC,4120,"Single, Standard Seat Assembly, Sliding Tray",41042027-115,,,
37771,C&D ZODIAC,4121,"Single, Exit Row Seat Assembly",41042027-117,,,
37772,C&D ZODIAC,4122,"Single, Last Row Seat Assembly",41042027-119,,,
37773,C&D ZODIAC,4123,"Double, Front Row Seat Assembly",41072027-111,,,
37774,C&D ZODIAC,4124,"Single, Front Row Seat Assembly",41082027-111,,,
37775,C&D ZODIAC,4146,Double Standard Seat Assembly,41192054-101,,,
37776,C&D ZODIAC,4147,Double Standard Seat Assembly,41192054-102,,,
37777,C&D ZODIAC,4148,Double FWD Exit Seat Assembly,41192054-103,,,
37778,C&D ZODIAC,4149,Double FWD Exit Seat Assembly,41192054-104,,,
37779,C&D ZODIAC,4150,Double AFT Exit Seat Assembly,41192054-105,,,
37780,C&D ZODIAC,4151,Double AFT Exit Seat Assembly,41192054-106,,,
37781,C&D ZODIAC,4152,Double Last Row Seat Assembly,41192054-107,,,
37782,C&D ZODIAC,4153,Double Last Row Seat Assembly,41192054-108,,,
37783,C&D ZODIAC,4154,Double Front Row Seat Assembly,41202054-101,,,
37784,C&D ZODIAC,4155,Double Front Row Seat Assembly,41202054-102,,,
37785,C&D ZODIAC,4156,Double Front Row Seat Assembly,41202031-111,,,
37786,C&D ZODIAC,4157,Double Front Row Seat Assembly,41202031-112,,,
37787,C&D ZODIAC,4188,Double Standard Seat Assembly (Y-belt & sliding tray),41192030-111,,,
37788,C&D ZODIAC,4189,Double Standard Seat Assembly (Y-belt & sliding tray),41192030-112,,,
37789,C&D ZODIAC,4190,Double Standard Seat Assembly (Y-belt & fixed tray),41192030-113,,,
37790,C&D ZODIAC,4191,Double Standard Seat Assembly (Y-belt & fixed tray),41192030-114,,,
37791,C&D ZODIAC,4192,Double Front Row Seat Assembly (Sliding Tray),41202030-111,,,
37792,C&D ZODIAC,4193,Double Front Row Seat Assembly (Sliding Tray),41202030-112,,,
37793,C&D ZODIAC,4194,Double Last Row Seat Assembly,41192051-117,,,
37794,C&D ZODIAC,4195,Double Last Row Seat Assembly,41192051-118,,,
37795,C&D ZODIAC,4196,Double Front Row Seat Assembly,41202051-111,,,
37796,C&D ZODIAC,4197,Double Front Row Seat Assembly,41202051-112,,,
37797,C&D ZODIAC,4209,Standard Bottom Cushion Assembly,41031449-511,,,
37798,C&D ZODIAC,4210,Exit Row Bottom Cushion Assembly,41031285-513,,,
37799,C&D ZODIAC,4215,Standard Bottom Cushion Assembly,41401025-537,,,
37800,C&D ZODIAC,4219,Double Standard Seat Assembly,41122010-101,,,
37801,C&D ZODIAC,4220,Double Standard Seat Assembly,41122010-102,,,
37802,C&D ZODIAC,4221,Double Last Row Seat Assembly,41122010-103,,,
37803,C&D ZODIAC,4222,Double Last Row Seat Assembly,41122010-104,,,
37804,C&D ZODIAC,4223,Double Exit Row Seat Assembly,41122010-105,,,
37805,C&D ZODIAC,4224,Double Exit Row Seat Assembly,41122010-106,,,
37806,C&D ZODIAC,4225,Double FWD Exit Row Seat Assembly,41122010-107,,,
37807,C&D ZODIAC,4226,Double FWD Exit Row Seat Assembly,41122010-108,,,
37808,C&D ZODIAC,4227,Double Front Row Seat Assembly,41242010-101,,,
37809,C&D ZODIAC,4228,Double Front Row Seat Assembly,41242010-102,,,
37810,C&D ZODIAC,4229,FWD Attendant Seat (AFT Facing),41131001-241,,,
37811,C&D ZODIAC,4230,AFT Attendant Seat (AFT Facing),41131001-243,,,
37812,C&D ZODIAC,4231,AFT Attendant Seat (AFT Facing),41131001-245,,,
37813,C&D ZODIAC,4232,AFT Attendant Seat (FWD Facing),41142001-175,,,
37814,C&D ZODIAC,4233,"Standard Bottom Cushion Assembly, Standard",41571012-501-( ),,,
37815,C&D ZODIAC,4234,"Standard Bottom Cushion Assembly, Thick",41571012-503-( ),,,
37816,C&D ZODIAC,4235,Standard Bottom Cushion Assembly,41121012-513,,,
37817,C&D ZODIAC,4236,LH F/C Single Seat Assembly,41402020-101,,,
37818,C&D ZODIAC,4237,RH F/C Double Seat Assembly,41412020-101,,,
37819,C&D ZODIAC,4238,LH F/C Single Last Row Seat Assembly,41402020-103,,,
37820,C&D ZODIAC,4239,RH F/C Double Last Row Seat Assembly,41412020-103,,,
37821,C&D ZODIAC,4240,Double Front Row Seat Assembly,41576001-( )-( ),,,
37822,C&D ZODIAC,4241,Double Standard Seat Assembly,41572001-( )-( ),,,
37823,C&D ZODIAC,4242,Double Forward Exit Row Seat Assemby,41573001-( )-( ),,,
37824,C&D ZODIAC,4243,Double Exit Row Assembly,41574001-( )-( ),,,
37825,C&D ZODIAC,4244,Double Last Row Seat Assembly,41575001-( )-( ),,,
37826,C&D ZODIAC,4245,Standard Bottom Cushion Assembly,41031449-501,,,
37827,C&D ZODIAC,4246,Exit Bottom Cushion Assembly,41031438-503,,,
37828,C&D ZODIAC,4247,Standard Bottom Cushion Assembly,41031449-505,,,
37829,C&D ZODIAC,4248,Standard Bottom Cushion Assembly,41031449-503,,,
37830,C&D ZODIAC,4250,Standard Bottom Cushion Assembly,41191142-597,,,
37831,CMC ELECTRONICS INC.,1725,Primus Epic GPS Receiver Assembly,245-604067-(001),,,
37832,COBHAM AVIONICS - AIR PRÉCISION,4461,Emergency Locator Transmitter ELT 96-( )STD,ELT 96-( )STD,,,
37833,COBHAM AVIONICS - AIR PRÉCISION,4462,ELT96 accessory,ELT96( )RCP,,,
37834,COBHAM AVIONICS - AIR PRÉCISION,4463,ELT96 accessory,ELT96( )DGL,,,
37835,COBHAM AVIONICS - AIR PRÉCISION,4464,ELT96 accessory,13(XX)-82,,,
37836,COBHAM AVIONICS - AIR PRÉCISION,4465,ELT96 accessory,ELT90A2560013( ),,,
37837,COBHAM AVIONICS - AIR PRÉCISION,4466,ELT96 accessory,ELT90A2560500( ),,,
37838,COLTECH INC.,2141,Selcal Decoder,1200006-010,,,
37839,CURTIS SUPERIOR VALVE CO.,4451,Fuel Drain Valves,CCB-4320,,,
37840,"DB SYSTEMS, INC",1798,Audio Control Amplifier,Model 417,,,
37841,"DB SYSTEMS, INC",1799,Microphone Amplifier,Model 263-000,,,
37842,"DB SYSTEMS, INC",1800,Audio Selector Panel,Model 343-001,,,
37843,"DB SYSTEMS, INC",2631,Aural Warning Generator,-,,,
37844,DECRANE AIRCRAFT SEATING COMPANY,3806,L/H Basic Seat,403097-1,,,
37845,DECRANE AIRCRAFT SEATING COMPANY,3807,R/H Basic Seat,403097-2,,,
37846,DECRANE AIRCRAFT SEATING COMPANY,3808,L/H Seat (BT),403097-3,,,
37847,DECRANE AIRCRAFT SEATING COMPANY,3809,R/H Seat (BT),403097-4,,,
37848,DECRANE AIRCRAFT SEATING COMPANY,3810,L/H Seat (FT),403097-5,,,
37849,DECRANE AIRCRAFT SEATING COMPANY,3811,R/H Seat (FT),403097-6,,,
37850,DECRANE AIRCRAFT SEATING COMPANY,3812,"L/H Seat (FT, BT)",403097-7,,,
37851,DECRANE AIRCRAFT SEATING COMPANY,3813,"R/H Seat (FT, BT)",403097-8,,,
37852,DECRANE AIRCRAFT SEATING COMPANY,3814,LH FWD Facing,403097-29AA,,,
37853,DECRANE AIRCRAFT SEATING COMPANY,3815,LH FWD Facing,403097-29AB,,,
37854,DECRANE AIRCRAFT SEATING COMPANY,3816,LH FWD Facing,403097-29AC,,,
37855,DECRANE AIRCRAFT SEATING COMPANY,3817,LH FWD Facing,403097-29AD,,,
37856,DECRANE AIRCRAFT SEATING COMPANY,3818,LH FWD Facing,403097-29AE,,,
37857,DECRANE AIRCRAFT SEATING COMPANY,3819,LH FWD Facing,403097-29AF,,,
37858,DECRANE AIRCRAFT SEATING COMPANY,3820,LH FWD Facing,403097-29AG,,,
37859,DECRANE AIRCRAFT SEATING COMPANY,3821,RH FWD Facing,403097-30AA,,,
37860,DECRANE AIRCRAFT SEATING COMPANY,3822,RH FWD Facing,403097-30AB,,,
37861,DECRANE AIRCRAFT SEATING COMPANY,3823,RH FWD Facing,403097-30AC,,,
37862,DECRANE AIRCRAFT SEATING COMPANY,3824,RH FWD Facing,403097-30AD,,,
37863,DECRANE AIRCRAFT SEATING COMPANY,3825,RH FWD Facing,403097-30AE,,,
37864,DECRANE AIRCRAFT SEATING COMPANY,3826,RH FWD Facing,403097-30AF,,,
37865,DECRANE AIRCRAFT SEATING COMPANY,3827,RH FWD Facing,403097-30AG,,,
37866,DECRANE AIRCRAFT SEATING COMPANY,3828,LH AFT Facing,403097-31AA,,,
37867,DECRANE AIRCRAFT SEATING COMPANY,3829,LH AFT Facing,403097-31AB,,,
37868,DECRANE AIRCRAFT SEATING COMPANY,3830,LH AFT Facing,403097-31AC,,,
37869,DECRANE AIRCRAFT SEATING COMPANY,3831,LH AFT Facing,403097-31AD,,,
37870,DECRANE AIRCRAFT SEATING COMPANY,3832,LH AFT Facing,403097-31AE,,,
37871,DECRANE AIRCRAFT SEATING COMPANY,3833,LH AFT Facing,403097-31AF,,,
37872,DECRANE AIRCRAFT SEATING COMPANY,3834,LH AFT Facing,403097-31AG,,,
37873,DECRANE AIRCRAFT SEATING COMPANY,3835,RH AFT Facing,403097-32AA,,,
37874,DECRANE AIRCRAFT SEATING COMPANY,3836,RH AFT Facing,403097-32AB,,,
37875,DECRANE AIRCRAFT SEATING COMPANY,3837,RH AFT Facing,403097-32AC,,,
37876,DECRANE AIRCRAFT SEATING COMPANY,3838,RH AFT Facing,403097-32AE,,,
37877,DECRANE AIRCRAFT SEATING COMPANY,3839,RH AFT Facing,403097-32AD,,,
37878,DECRANE AIRCRAFT SEATING COMPANY,3840,RH AFT Facing,403097-32AF,,,
37879,DECRANE AIRCRAFT SEATING COMPANY,3841,RH AFT Facing,403097-32AG,,,
37880,DECRANE AIRCRAFT SEATING COMPANY,4100,Executive Single Cabin Seat,603135-( ),,,
37881,DECRANE AIRCRAFT SEATING COMPANY,4101,Executive Single Cabin Seat,603140-( ),,,
37882,DECRANE AIRCRAFT SEATING COMPANY,4102,Executive Double Cabin Seat,603136-( ),,,
37883,DECRANE AIRCRAFT SEATING COMPANY,4131,L/H Forward Facing,403176-1,,,
37884,DECRANE AIRCRAFT SEATING COMPANY,4132,R/H Forward Facing,403176-2,,,
37885,DECRANE AIRCRAFT SEATING COMPANY,4133,L/H Aft Facing,403176-3,,,
37886,DECRANE AIRCRAFT SEATING COMPANY,4134,R/H Aft Facing,403176-4,,,
37887,DECRANE AIRCRAFT SEATING COMPANY,4158,L/H Forward Facing,403174-1(  ),,,
37888,DECRANE AIRCRAFT SEATING COMPANY,4159,R/H Forward Facing,403174-2(  ),,,
37889,DECRANE AIRCRAFT SEATING COMPANY,4160,L/H Aft Facing,403174-3(  ),,,
37890,DECRANE AIRCRAFT SEATING COMPANY,4161,R/H Aft Facing,403174-4(  ),,,
37891,DECRANE AIRCRAFT SEATING COMPANY,4162,"L/H Side Facing Divan Module, 25.0'",260068-1,,,
37892,DECRANE AIRCRAFT SEATING COMPANY,4163,"R/H Side Facing Divan Module, 25.0'",260068-2,,,
37893,DECRANE AIRCRAFT SEATING COMPANY,4164,"L/H Side Facing Divan Module, 25.0'",260068-3,,,
37894,DECRANE AIRCRAFT SEATING COMPANY,4165,"R/H Side Facing Divan Module, 25.0'",260068-4,,,
37895,DORNE AND MARGOLIN INC.,2396,VOR/LOC Antenna Balanced Loop,DM N4-7,,,
37896,DORNE AND MARGOLIN INC.,2397,ELT Antenna,DM Q18-3,,,
37897,DORNE AND MARGOLIN INC.,2398,Radio Altimeter Antenna,DM PN3-12/A,,,
37898,DORNE AND MARGOLIN INC.,2399,Emergency Locator Transmitter,DM SE 107-( ),,,
37899,DRAEGER AEROSPACE GMBH,2247,Crewmember Protective Breathing Equipment,E28180-10,,,
37900,DUNLOP AIRCRAFT TYRES LIMITED,2497,Aircraft Tire 24x7.25-12 12PR,DR7157T,,,
37901,DUNLOP AIRCRAFT TYRES LIMITED,2498,Aircraft Tire 18x5.5 8PR,DR9835T,,,
37902,DUNLOP AIRCRAFT TYRES LIMITED,2499,Aircraft Tire 19.5x6.75-8 8PR,DR30508T,,,
37903,DUNLOP AIRCRAFT TYRES LIMITED,2500,Aircraft Tire 30x9.5-14 16PR,DR31116T,,,
37904,DUNLOP AIRCRAFT TYRES LIMITED,2501,Aircraft Tire H30x9.5-16 16PR,DR31216T,,,
37905,DUNLOP AIRCRAFT TYRES LIMITED,2502,Aircraft Tire H38x13.0-18 18PR,DR31018T,,,
37906,DUNLOP AIRCRAFT TYRES LIMITED,2503,Aircraft Tire 24x7.7 12PR,DR15855T,,,
37907,DUNLOP AIRCRAFT TYRES LIMITED,2721,Aircraft Tire 24x7.7 16PR,DR15857T,,,
37908,DUNLOP AIRCRAFT TYRES LIMITED,2722,Aircraft Tire H41x16.0-20 22PR,DR31722T,,,
37909,EASTERN AERO MARINE,2142,Life Preserver,P0723 E105P,,,
37910,EASTERN AERO MARINE,2716,Life Preserver,P0723-103,,,
37911,EASTERN AERO MARINE,2717,Life Preserver,P01074-101,,,
37912,EASTERN AERO MARINE,2718,Life Preserver,P0640-101,,,
37913,EASTERN AERO MARINE,4112,Life Preserver (Infant),P0640-( ),,,
37914,EASTERN AERO MARINE,4504,LIFE PRESERVER SERIES,P01202-( ),,,
37915,EASTERN AERO MARINE,4593,XF-35 LIFE PRESERVERS,P01074-2XX,,,
37916,EATON CORPORATION,2874,Mangueira - (Sistema de Óleo e Combustível do Motor),950004-(XX) - (Óleo e Combustível),,,
37917,EATON CORPORATION,2875,Mangueira - (Sistema Hidráulico),950004-(XX) - (Hidráulica),,,
37918,EATON CORPORATION,2876,Mangueira - (Sistema de Óleo e Combustível do Motor),360-(XX) - (Óleo e Combustível),,,
37919,EATON CORPORATION,2877,Mangueira - (Sistema Hidráulico),360-(XX) - (Hidráulica),,,
37920,EATON CORPORATION,2878,Mangueira - (Sistema de Óleo e Combustível do Motor),624000-(XX) - (Óleo e Combustível),,,
37921,EATON CORPORATION,2879,Mangueira - (Sistema de Óleo e Combustível do Motor),624000-(XX)D - (Óleo e Combustível),,,
37922,EATON CORPORATION,2880,Mangueira - (Sistema de Óleo e Combustível do Motor),AE7013106(X) - (Óleo e Combustível),,,
37923,EATON CORPORATION,2881,Mangueira - (Sistema de Óleo e Combustível do Motor),AE7013132(X) - (Óleo e Combustível),,,
37924,EATON CORPORATION,2882,Mangueira - (Sistema de Óleo e Combustível do Motor),AE7013121(X) - (Óleo e Combustível),,,
37925,EATON CORPORATION,2883,Mangueira - (Sistema de Óleo e Combustível do Motor),AE7010011(X) - (Óleo e Combustível),,,
37926,EATON CORPORATION,2884,Mangueira - (Sistema de Óleo e Combustível do Motor),601000-(XX) - (Óleo e Combustível),,,
37927,EATON CORPORATION,2885,Mangueira - (Sistema de Óleo e Combustível do Motor),701057(X) - (Óleo e Combustível),,,
37928,EATON CORPORATION,2886,Mangueira - (Sistema de Óleo e Combustível do Motor),(XXX)M666303(X) - (Óleo e Combustível),,,
37929,EATON CORPORATION,2887,Mangueira - (Sistema Hidráulico),(XXX)M666303(X) - (Hidráulica),,,
37930,EATON CORPORATION,2888,Mangueira - (Sistema de Óleo e Combustível do Motor),AE1011303(X) - (Óleo e Combustível),,,
37931,EATON CORPORATION,2889,Mangueira - (Sistema Hidráulico),AE1011303(X) - (Hidráulica),,,
37932,EATON CORPORATION,2890,Mangueira - (Sistema de Óleo e Combustível do Motor),AE3660000(X) - (Óleo e Combustível),,,
37933,EATON CORPORATION,2891,Mangueira - (Sistema Hidráulico),AE3660000(X) - (Hidráulica),,,
37934,EATON CORPORATION,2892,Mangueira - (Sistema de Óleo e Combustível do Motor),AE3660001(X) - (Óleo e Combustível),,,
37935,EATON CORPORATION,2893,Mangueira - (Sistema Hidráulico),AE3660001(X) - (Hidráulica),,,
37936,EATON CORPORATION,2894,Mangueira - (Sistema de Óleo e Combustível do Motor),AE3660000(X) - (Óleo e Combustível),,,
37937,EATON CORPORATION,2895,Mangueira - (Sistema Hidráulico),AE3660000(X) - (Hidráulica),,,
37938,EATON CORPORATION,2896,Mangueira - (Sistema de Óleo e Combustível do Motor),M666301-(x)-(Óleo e Combustível),,,
37939,EATON CORPORATION,2897,Mangueira - (Sistema Hidráulico),M666301-(x) (Hidráulica),,,
37940,EATON CORPORATION,2898,Mangueira - (Sistema de Óleo e Combustível do Motor),AE1010029(X) - (Óleo e Combustível),,,
37941,EATON CORPORATION,2899,Mangueira - (Sistema Hidráulico),AE1010029(X) - (Hidráulica),,,
37942,EATON CORPORATION,2900,Mangueira - (Sistema de Óleo e Combustível do Motor),AE3663895(X) - (Óleo e Combustível),,,
37943,EATON CORPORATION,2901,Mangueira - (Sistema Hidráulico),AE3663895(X) - (Hidráulica),,,
37944,EATON CORPORATION,2902,Mangueira - (Sistema de Óleo e Combustível do Motor),AE704184-(X) - (Óleo e Combustível),,,
37945,EATON CORPORATION,2903,Mangueira - (Sistema de Óleo e Combustível do Motor),AE2460000(X) - (Óleo e Combustível),,,
37946,EATON CORPORATION,2904,Mangueira - (Sistema Hidráulico),AE2460000(X) - (Hidráulica),,,
37947,EATON CORPORATION,2905,Mangueira - (Sistema de Óleo e Combustível do Motor),AE2460500(X) - (Óleo e Combustível),,,
37948,EATON CORPORATION,2906,Mangueira - (Sistema Hidráulico),AE2460500(X) - (Hidráulica),,,
37949,EATON CORPORATION,2907,Mangueira - (Sistema de Óleo e Combustível do Motor),AE2463542(X) - (Óleo e Combustível),,,
37950,EATON CORPORATION,2908,Mangueira - (Sistema Hidráulico),AE2463542(X) - (Hidráulica),,,
